,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,（品目分類）第２表　１世帯当たりの品目別支出金額（総世帯）,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,(Commodity Classification) Table 2. Yearly Amount of Expenditures of Commodities per Household (Total Households) ,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,単位　円,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,In  Yen,,,,
,,,,,,,項      目,,,,,,,,,,,,,,,,,Item,,,,,,,
,,,,,,,,,,,,,,,,平成21年,22,23,24,25,26,27,28,,,,,,,,
,,,,,,,,,,,,,,,,計,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000P,80*01       ,            ,01,,303,,,,,,他の家事用耐久財,,,,,"2,203","2,166","2,106","1,697","2,241","1,755","1,908","2,181",,Other durable goods assisting housework,,,,,,
1000P,80*01       ,            ,01,,304,,,,,冷暖房用器具,,,,,,"9,973","12,952","11,102","11,976","13,288","11,825","11,478","13,326",,Heating & cooling appliances,,,,,,
1000P,80*01       ,            ,01,,305,,,,,,エアコンディショナ,,,,,"6,357","8,934","6,548","7,494","8,848","8,171","8,231","9,904",,Air conditioners,,,,,,
1000P,80*01       ,            ,01,,306,,,,,,ストーブ・温風ヒーター,,,,,"1,243","1,559","1,679","1,932","1,675","1,493","1,154","1,267",,Stoves & fan heaters,,,,,,
1000P,80*01       ,            ,01,,307,,,,,,他の冷暖房用器具,,,,,"2,373","2,459","2,875","2,550","2,765","2,161","2,093","2,155",,Other heating & cooling appliances,,,,,,
1000P,80*01       ,            ,01,,308,,,,,一般家具,,,,,,"5,606","4,497","4,919","5,453","5,228","5,554","4,781","5,030",,General furniture,,,,,,
1000P,80*01       ,            ,01,,309,,,,,,たんす,,,,,804,611,810,463,426,609,505,460,,Chests of drawers,,,,,,
1000P,80*01       ,            ,01,,310,,,,,,食卓セット,,,,,918,892,999,"1,151",938,897,888,835,,Dining tables & chairs,,,,,,
1000P,80*01       ,            ,01,,311,,,,,,応接セット,,,,,"1,415","1,247","1,015","1,149","1,381","1,667","1,501","1,595",,Drawing room suites,,,,,,
1000P,80*01       ,            ,01,,312,,,,,,食器戸棚,,,,,502,458,755,964,506,498,502,483,,Sideboards,,,,,,
1000P,80*01       ,            ,01,,313,,,,,,他の家具,,,,,"1,968","1,288","1,340","1,726","1,976","1,882","1,385","1,657",,Other furniture,,,,,,
1000P,80*01       ,            ,01,,314,,,,室内装備・装飾品,,,,,,,"8,836","7,352","8,214","9,146","8,549","8,469","8,047","7,847",,Interior furnishings & decorations,,,,,,
1000P,80*01       ,            ,01,,316,,,,,照明器具,,,,,,997,882,"1,286","2,010","1,688","1,859","1,380","1,499",,Lighting appliances,,,,,,
1000P,80*01       ,            ,01,,317,,,,,室内装飾品,,,,,,"3,045","1,633","1,652","1,886","2,046","1,668","1,743","1,726",,Interior decorations,,,,,,
1000P,80*01       ,            ,01,,318,,,,,敷物,,,,,,"1,550","1,877","1,777","1,945","1,624","1,832","1,668","1,605",,Floor coverings,,,,,,
1000P,80*01       ,            ,01,,319,,,,,カーテン,,,,,,"1,415","1,182","1,580","1,423","1,301","1,202","1,638","1,250",,Curtains,,,,,,
1000P,80*01       ,            ,01,,320,,,,,他の室内装備品,,,,,,"1,829","1,779","1,918","1,881","1,890","1,908","1,618","1,768",,Other interior furnishings,,,,,,
1000P,80*01       ,            ,01,,321,,,,寝具類,,,,,,,"7,681","7,131","7,873","7,555","7,746","8,363","7,576","7,377",,Bedding,,,,,,
1000P,80*01       ,            ,01,,322,,,,,ベッド,,,,,,"1,512","1,198","1,125","1,050","1,316","1,631","1,265","1,079",,Beds,,,,,,
1000P,80*01       ,            ,01,,323,,,,,布団,,,,,,"2,403","2,452","2,445","2,599","2,235","2,624","2,260","2,265",,Quilts,,,,,,
1000P,80*01       ,            ,01,,324,,,,,毛布,,,,,,524,425,482,487,463,472,427,310,,Blankets,,,,,,
1000P,80*01       ,            ,01,,325,,,,,敷布,,,,,,578,574,619,569,588,521,576,480,,Sheets,,,,,,
1000P,80*01       ,            ,01,,326,,,,,他の寝具類,,,,,,"2,664","2,482","3,202","2,850","3,144","3,116","3,048","3,243",,Other bedding,,,,,,
1000P,80*01       ,            ,01,,327,,,,家事雑貨,,,,,,,"22,190","21,526","21,964","22,201","21,218","21,645","21,810","21,442",,Domestic utensils,,,,,,
1000P,80*01       ,            ,01,,328,,,,,茶わん・皿・鉢,,,,,,"1,308","1,213","1,074","1,316","1,170","1,181","1,154","1,126",,Bowls & dishes,,,,,,
1000P,80*01       ,            ,01,,329,,,,,他の食卓用品,,,,,,"2,594","2,421","2,408","2,606","2,463","2,475","2,441","2,484",,Other tableware,,,,,,
1000P,80*01       ,            ,01,,330,,,,,鍋・やかん,,,,,,"1,811","1,726","1,619","1,657","1,625","1,650","1,732","1,812",,Pans & kettles,,,,,,
1000P,80*01       ,            ,01,,331,,,,,他の台所用品,,,,,,"2,418","2,392","2,327","2,316","2,269","2,246","2,401","2,320",,Other kitchen utensils,,,,,,
1000P,80*01       ,            ,01,,332,,,,,電球・ランプ,,,,,,"1,146","1,347","1,364","1,320","1,153","1,188","1,208","1,072",,Electric bulbs & lamps,,,,,,
1000P,80*01       ,            ,01,,333,,,,,タオル,,,,,,"1,607","1,475","1,540","1,581","1,507","1,753","1,688","1,636",,Towels,,,,,,
1000P,80*01       ,            ,01,,334,,,,,他の家事雑貨,,,,,,"11,307","10,952","11,633","11,405","11,031","11,152","11,186","10,992",,Other domestic utensils,,,,,,
1000P,80*01       ,            ,01,,335,,,,家事用消耗品,,,,,,,"23,304","23,036","23,932","23,869","24,704","25,725","25,537","26,909",,Domestic non-durable goods,,,,,,
,,,,,,,,,,"ティッシュペーパー・
トイレットペーパー",,,,,,"4,592","4,164","4,278","4,144","4,293","4,564","4,516","4,693",,Facial tissue & rolled toilet paper,,,,,,
1000P,80*01       ,            ,01,,337,,,,,,ティッシュペーパー,,,,,"1,838","1,664","1,739","1,666","1,729","1,812","1,726","1,793",,Facial tissue,,,,,,
1000P,80*01       ,            ,01,,338,,,,,,トイレットペーパー,,,,,"2,754","2,500","2,539","2,478","2,564","2,752","2,790","2,900",,Rolled toilet paper,,, ,,,
,,,,,,,,,,洗剤,,,,,,"5,488","5,346","5,456","5,352","5,600","5,753","5,898","6,166",,Detergent,,,,,,
1000P,80*01       ,            ,01,,339,,,,,,台所・住居用洗剤,,,,,"2,401","2,159","2,167","2,093","2,197","2,206","2,359","2,342",,Detergent for house & kitchen,,,,,,
1000P,80*01       ,            ,01,,340,,,,,,洗濯用洗剤,,,,,"3,087","3,187","3,289","3,259","3,403","3,547","3,539","3,824",,"Detergent, laundry",,,,,,
,,,,,,,,,,他の家事用消耗品,,,,,,"13,225","13,526","14,197","14,373","14,811","15,409","15,123","16,050",,Other domestic non-durable goods,,,,,,
1000P,80*01       ,            ,01,,336,,,,,,ポリ袋・ラップ,,,,,"2,556","2,537","2,614","2,583","2,660","2,760","2,853","2,943",,Polyethylene bag & food wrap,,,,,,
1000P,80*01       ,            ,01,,341,,,,,,殺虫・防虫剤,,,,,"1,959","1,985","2,123","2,117","2,105","2,135","1,968","2,101",,Insecticide & moth repellent,,,,,,
,,,,,,,,,,,柔軟仕上剤,,,,,"8,710","9,004","9,460","9,673","10,046","10,514","1,797","2,004",,Fabric softener,,,,,,
,,,,,,,,,,,芳香・消臭剤,,,,,,,,,,,"1,419","1,550",,Air fresheners & deodorizer,,,,,,
1000P,80*01       ,            ,01,,342,,,,,,他の家事用消耗品のその他,,,,,,,,,,,"7,086","7,453",,Others,,,,,,
1000P,80*01       ,            ,01,,343,,,,家事サービス,,,,,,,"9,537","9,965","10,136","9,486","9,436","9,238","8,897","8,886",,Domestic services,,,,,,
1000P,80*01       ,            ,01,,344,,,,,家事代行料,,,,,,885,"1,229","1,716","1,374","1,192","1,291","1,401","1,526",,Domestic help,,,,,,
1000P,80*01       ,            ,01,,345,,,,,清掃代,,,,,,"4,467","4,650","4,168","3,957","4,165","3,933","3,695","3,705",,Sewage disposal charges,,,,,,
1000P,80*01       ,            ,01,,346,,,,,家具・家事用品関連サービス,,,,,,"4,184","4,086","4,252","4,156","4,079","4,014","3,801","3,656",,Services related to furniture & domestic utensils,,,,,,
1000P,80*01       ,            ,01,,347,,,被服及び履物,,,,,,,,"134,783","127,610","126,110","124,614","126,872","130,935","125,506","116,396",,Clothing & footwear,,,,,,
1000P,80*01       ,            ,01,,348,,,,和服,,,,,,,"3,764","2,591","3,446","3,279","2,006","2,870","2,366","1,563",,Japanese clothing,,,,,,
1000P,80*01       ,            ,01,,349,,,,,男子用和服,,,,,,142,94,91,132,99,99,116,77,,Men's Japanese clothing,,,,,,
1000P,80*01       ,            ,01,,350,,,,,婦人用着物,,,,,,"2,201","1,562","2,039","2,047",922,"1,229","1,022",918,,Women's “Kimono”,,,,,,
1000P,80*01       ,            ,01,,351,,,,,婦人用帯,,,,,,912,504,813,742,604,"1,085",509,258,,Women's “Obi”,,,,,,
1000P,80*01       ,            ,01,,352,,,,,他の婦人用和服,,,,,,270,128,261,170,187,264,135,133,,Other women's Japanese clothing,,,,,,
1000P,80*01       ,            ,01,,353,,,,,子供用和服,,,,,,239,303,241,188,194,193,584,177,,Children's Japanese clothing,,,,,,
1000P,80*01       ,            ,01,,354,,,,洋服,,,,,,,"53,917","50,924","48,295","47,336","50,148","52,005","50,098","45,493",,Clothing,,,,,,
1000P,80*01       ,            ,01,,355,,,,,男子用洋服,,,,,,"16,894","16,241","14,464","14,411","15,914","16,200","15,523","14,499",,Men's clothing,,,,,,
1000P,80*01       ,            ,01,,356,,,,,,背広服,,,,,"5,316","4,849","3,747","3,743","4,212","4,285","4,456","4,262",,Men's suits,,,,,,
1000P,80*01       ,            ,01,,357,,,,,,男子用上着,,,,,"1,940","2,437","1,543","1,617","1,730","2,283","1,575","1,186",,Men's jackets,,,,,,
1000P,80*01       ,            ,01,,358,,,,,,男子用ズボン,,,,,"3,225","3,051","3,368","3,200","3,412","3,639","3,271","3,117",,Men's slacks,,,,,,
1000P,80*01       ,            ,01,,359,,,,,,男子用コート,,,,,"1,289","1,226","1,045","1,139","1,370","1,205","1,387","1,324",,Men's coats,,,,,,
1000P,80*01       ,            ,01,,360,,,,,,男子用学校制服,,,,,799,900,725,829,938,647,814,744,,Boys' school uniforms,,,,,,
1000P,80*01       ,            ,01,,361,,,,,,他の男子用洋服,,,,,"4,324","3,778","4,036","3,883","4,253","4,140","4,020","3,867",,Other men's clothing,,,,,,
1000P,80*01       ,            ,01,,362,,,,,婦人用洋服,,,,,,"30,849","28,864","27,853","27,165","28,502","29,778","29,040","25,623",,Women's clothing,,,,,,
1000P,80*01       ,            ,01,,363,,,,,,婦人服,,,,,"7,280","7,055","6,448","6,046","5,982","6,381","6,350","5,494",,"Women's dresses, ready-made",,,,,,
1000P,80*01       ,            ,01,,364,,,,,,婦人用上着,,,,,"3,631","3,642","3,153","2,932","2,762","3,006","2,534","1,930",,Women's jackets,,,,,,
1000P,80*01       ,            ,01,,365,,,,,,スカート,,,,,"2,087","1,658","1,634","1,621","1,528","1,926","1,923","1,663",,Skirts,,,,,,
1000P,80*01       ,            ,01,,366,,,,,,婦人用スラックス,,,,,"5,465","5,361","5,410","5,099","5,568","5,545","5,594","5,396",,Women's slacks,,,,,,
1000P,80*01       ,            ,01,,367,,,,,,婦人用コート,,,,,"3,472","3,106","3,210","2,865","3,609","3,587","3,280","2,935",,Women's coats,,,,,,
1000P,80*01       ,            ,01,,368,,,,,,女子用学校制服,,,,,"1,013",946,744,938,777,798,946,729,,Girls' school uniforms,,,,,,
1000P,80*01       ,            ,01,,369,,,,,,他の婦人用洋服,,,,,"7,901","7,096","7,253","7,663","8,276","8,535","8,412","7,476",,Other women's clothing,,,,,,
1000P,80*01       ,            ,01,,370,,,,,子供用洋服,,,,,,"6,175","5,819","5,979","5,760","5,732","6,027","5,535","5,371",,Children's clothing,,,,,,
1000P,80*01       ,            ,01,,371,,,,,,子供服,,,,,"5,391","5,011","5,165","5,038","5,035","5,140","4,849","4,674",,Children's dresses,,,,,,
1000P,80*01       ,            ,01,,372,,,,,,乳児服,,,,,784,807,813,722,697,887,686,697,,Babies' clothing,,,,,,
1000P,80*01       ,            ,01,,373,,,,シャツ・セーター類,,,,,,,"27,398","26,145","26,451","25,890","27,292","27,213","26,394","24,843",,Shirts & sweaters,,,,,,
1000P,80*01       ,            ,01,,374,,,,,男子用シャツ・セーター類,,,,,,"8,358","7,789","8,080","7,603","8,298","8,257","7,952","7,649",,Men's shirts & sweaters,,,,,,
1000P,80*01       ,            ,01,,375,,,,,,ワイシャツ,,,,,"1,572","1,541","1,551","1,465","1,523","1,523","1,529","1,480",,Men's business shirts,,,,,,
1000P,80*01       ,            ,01,,376,,,,,,他の男子用シャツ,,,,,"5,612","5,220","5,280","4,880","5,431","5,213","5,110","4,796",,Other men's shirts,,,,,,
1000P,80*01       ,            ,01,,377,,,,,,男子用セーター,,,,,"1,174","1,027","1,249","1,258","1,344","1,521","1,313","1,373",,Men's sweaters,,,,,,
1000P,80*01       ,            ,01,,378,,,,,婦人用シャツ・セーター類,,,,,,"17,003","16,516","16,513","16,551","17,154","17,132","16,715","15,544",,Women's shirts & sweaters,,,,,,
1000P,80*01       ,            ,01,,379,,,,,,ブラウス,,,,,"3,452","3,542","3,781","3,810","3,706","3,392","3,363","3,308",,Women's blouses,,,,,,
1000P,80*01       ,            ,01,,380,,,,,,他の婦人用シャツ,,,,,"7,802","7,719","7,422","7,281","7,369","7,169","7,016","6,728",,Other women's shirts,,,,,,
1000P,80*01       ,            ,01,,381,,,,,,婦人用セーター,,,,,"5,749","5,256","5,309","5,459","6,079","6,571","6,335","5,508",,Women's sweaters,,,,,,
1000P,80*01       ,            ,01,,382,,,,,子供用シャツ・セーター類,,,,,,"2,037","1,840","1,858","1,736","1,840","1,825","1,727","1,650",,Children's shirts & sweaters,,,,,,
1000P,80*01       ,            ,01,,383,,,,,,子供用シャツ,,,,,"1,866","1,705","1,690","1,559","1,618","1,606","1,496","1,452",,Children's shirts,,,,,,
1000P,80*01       ,            ,01,,384,,,,,,子供用セーター,,,,,171,136,168,177,222,219,231,198,,Children's sweaters,,,,,,
1000P,80*01       ,            ,01,,385,,,,下着類,,,,,,,"11,463","11,441","11,767","11,479","11,333","11,328","10,442","10,419",,Underwear,,,,,,
1000P,80*01       ,            ,01,,386,,,,,男子用下着類,,,,,,"3,639","3,600","3,865","3,676","3,713","3,544","3,334","3,433",,Men's underwear,,,,,,
1000P,80*01       ,            ,01,,387,,,,,,男子用下着,,,,,"2,852","2,770","3,088","2,903","2,924","2,768","2,642","2,700",,Men's underwear,,,,,,
1000P,80*01       ,            ,01,,388,,,,,,男子用寝巻き,,,,,788,831,777,772,789,776,691,733,,Men's nightwear,,,,,,
1000P,80*01       ,            ,01,,389,,,,,婦人用下着類,,,,,,"6,685","6,704","6,754","6,719","6,526","6,661","6,041","5,911",,Women's underwear,,,,,,
1000P,80*01       ,            ,01,,390,,,,,,婦人用ファンデーション,,,,,898,938,898,933,932,905,755,794,,Women's underwear for body foundation,,,,,,
1000P,80*01       ,            ,01,,391,,,,,,他の婦人用下着,,,,,"4,786","4,799","4,932","4,780","4,678","4,824","4,420","4,194",,Other women's underwear,,,,,,
1000P,80*01       ,            ,01,,392,,,,,,婦人用寝巻き,,,,,"1,002",967,924,"1,006",915,932,867,924,,Women's nightwear,,,,,,
1000P,80*01       ,            ,01,,393,,,,,子供用下着類,,,,,,"1,139","1,137","1,148","1,085","1,094","1,124","1,067","1,075",,Children's underwear,,,,,,
1000P,80*01       ,            ,01,,394,,,,,,子供用下着,,,,,721,725,706,680,716,738,674,685,,Children's underwear,,,,,,
1000P,80*01       ,            ,01,,395,,,,,,子供用寝巻き,,,,,418,412,442,404,378,386,393,390,,Children's nightwear,,,,,,
1000P,80*01       ,            ,01,,396,,,,生地・糸類,,,,,,,"1,808","1,498","1,492","1,575","1,400","1,462","1,343","1,314",,Cloth & thread,,,,,,
1000P,80*01       ,            ,01,,398,,,,,着尺地・生地,,,,,,942,688,664,750,624,739,692,634,,"Cloth, ""Kimono"" width & others",,,,,,
1000P,80*01       ,            ,01,,399,,,,,他の生地・糸類,,,,,,866,810,829,825,776,724,651,680,,Other cloth & thread,,,,,,
1000P,80*01       ,            ,01,,400,,,,他の被服,,,,,,,"11,104","10,494","10,548","10,708","10,652","10,705","10,051","9,122",,Other clothing,,,,,,
1000P,80*01       ,            ,01,,401,,,,,帽子,,,,,,"1,436","1,455","1,456","1,413","1,457","1,506","1,497","1,246",,Hats & caps,,,,,,
1000P,80*01       ,            ,01,,402,,,,,ネクタイ,,,,,,770,630,546,525,487,505,531,455,,Neckties,,,,,,
1000P,80*01       ,            ,01,,403,,,,,マフラー・スカーフ,,,,,,"1,228","1,250","1,235","1,259","1,301","1,188","1,106",832,,Mufflers & scarves,,,,,,
1000P,80*01       ,            ,01,,404,,,,,手袋,,,,,,660,571,689,709,656,695,559,559,,Gloves,,,,,,
1000P,80*01       ,            ,01,,405,,,,,男子用靴下,,,,,,"1,506","1,421","1,453","1,388","1,381","1,434","1,372","1,289",,Men's socks,,,,,,
1000P,80*01       ,            ,01,,406,,,,,婦人用ストッキング,,,,,,649,591,491,505,540,525,507,513,,Women's stockings,,,,,,
1000P,80*01       ,            ,01,,407,,,,,婦人用ソックス,,,,,,"1,701","1,662","1,687","1,680","1,650","1,695","1,626","1,530",,Women's socks,,,,,,
1000P,80*01       ,            ,01,,408,,,,,子供用靴下,,,,,,578,529,540,494,464,492,449,414,,Children's socks & stockings,,,,,,
1000P,80*01       ,            ,01,,409,,,,,他の被服のその他,,,,,,"2,575","2,385","2,451","2,735","2,716","2,665","2,403","2,286",,Others,,,,,,
1000P,80*01       ,            ,01,,410,,,,履物類,,,,,,,"16,412","15,828","16,001","16,181","16,331","17,553","17,355","16,134",,Footwear,,,,,,
1000P,80*01       ,            ,01,,411,,,,,運動靴,,,,,,"3,287","3,098","3,102","3,439","3,106","3,272","3,463","3,568",,Canvas shoes,,,,,,
1000P,80*01       ,            ,01,,412,,,,,サンダル,,,,,,701,645,566,543,507,476,447,424,,Sandals,,,,,,
1000P,80*01       ,            ,01,,413,,,,,男子靴,,,,,,"3,332","3,366","3,422","2,993","3,483","3,890","3,833","3,323",,Men's shoes,,,,,,
1000P,80*01       ,            ,01,,414,,,,,婦人靴,,,,,,"6,613","6,335","6,422","6,701","6,740","7,271","7,199","6,408",,Women's shoes,,,,,,
1000P,80*01       ,            ,01,,415,,,,,子供靴,,,,,,902,810,778,811,773,806,712,728,,Children's shoes,,,,,,
1000P,80*01       ,            ,01,,416,,,,,他の履物,,,,,,"1,576","1,575","1,711","1,694","1,721","1,837","1,702","1,684",,Other footwear,,,,,,
1000P,80*01       ,            ,01,,417,,,,被服関連サービス,,,,,,,"8,916","8,688","8,110","8,166","7,710","7,798","7,458","7,508",,Services related to clothing,,,,,,
1000P,80*01       ,            ,01,,419,,,,,洗濯代,,,,,,"7,021","6,951","6,298","6,210","6,047","6,088","5,579","5,546",,Washing charges,,,,,,
1000P,80*01       ,            ,01,,421,,,,,被服賃借料,,,,,,822,796,839,881,678,720,926,"1,042",,Charges for clothing rent,,,,,,
1000P,80*01       ,            ,01,,420,,,,,他の被服関連サービス,,,,,,"1,074",940,972,"1,076",985,990,952,920,,Other services related to clothing,,,,,,
1000P,80*01       ,            ,01,,422,,,保健医療,,,,,,,,"131,796","128,931","130,708","132,403","132,987","133,468","132,034","131,790",,Medical care,,,,,,
1000P,80*01       ,            ,01,,423,,,,医薬品,,,,,,,"21,439","24,586","24,944","24,784","24,585","24,202","25,026","25,119",,Medicines,,,,,,
1000P,80*01       ,            ,01,,424,,,,,感冒薬,,,,,,"1,701","1,685","1,730","1,677","1,629","1,688","1,705","1,774",,Medicines for cold,,,,,,
1000P,80*01       ,            ,01,,425,,,,,胃腸薬,,,,,,"1,056","1,039","1,068","1,049","1,056","1,061","1,023","1,036",,Gastrointestinal medicines,,,,,,
1000P,80*01       ,            ,01,,426,,,,,栄養剤,,,,,,"4,451","4,250","4,116","3,965","3,786","3,598","3,574","3,285",,Eutrophic compound,,,,,,
1000P,80*01       ,            ,01,,427,,,,,外傷・皮膚病薬,,,,,,555,536,562,562,586,589,582,584,,Medicines for external wound & skin disease,,,,,,
1000P,80*01       ,            ,01,,428,,,,,他の外用薬,,,,,,"2,623","2,412","2,590","2,563","2,704","2,629","2,596","2,737",,Other external remedies,,,,,,
1000P,80*01       ,            ,01,,429,,,,,他の医薬品,,,,,,"11,054","14,664","14,877","14,968","14,824","14,637","15,546","15,704",,Other drugs,,,,,,
1000P,80*01       ,            ,01,,430,,,,健康保持用摂取品,,,,,,,"11,828","13,288","13,228","14,101","14,434","13,353","14,016","14,488",,Health fortification,,,,,,
1000P,80*01       ,            ,01,,431,,,,保健医療用品・器具,,,,,,,"22,067","21,589","21,455","22,757","22,163","24,065","20,927","21,468",,Medical supplies & appliances,,,,,,
1000P,80*01       ,            ,01,,432,,,,,紙おむつ,,,,,,"2,903","2,792","2,733","2,506","2,529","2,506","2,457","2,399",,Paper diapers,,,,,,
1000P,80*01       ,            ,01,,433,,,,,保健用消耗品,,,,,,"6,687","5,496","5,852","6,419","6,093","6,286","6,182","6,349",,Medical supplies,,,,,,
1000P,80*01       ,            ,01,,434,,,,,眼鏡,,,,,,"5,958","5,952","6,115","6,071","5,842","6,373","5,133","5,528",,Spectacles,,,,,,
1000P,80*01       ,            ,01,,435,,,,,コンタクトレンズ,,,,,,"2,445","2,810","2,756","2,895","2,907","2,853","2,860","2,681",,Contact lenses,,,,,,
1000P,80*01       ,            ,01,,436,,,,,他の保健医療用品・器具,,,,,,"4,074","4,539","3,999","4,866","4,792","6,048","4,296","4,512",,Other medical supplies & appliances,,,,,,
1000P,80*01       ,            ,01,,437,,,,保健医療サービス,,,,,,,"76,462","69,467","71,081","70,761","71,805","71,848","72,064","70,715",,Medical services,,,,,,
1000P,80*01       ,            ,01,,438,,,,,医科診療代,,,,,,"38,183","33,312","33,563","33,389","33,457","33,751","32,999","32,956",,Medical treatment,,,,,,
1000P,80*01       ,            ,01,,439,,,,,歯科診療代,,,,,,"14,472","13,269","14,979","15,364","15,145","15,119","16,300","14,359",,Dental treatment,,,,,,
1000P,80*01       ,            ,01,,440,,,,,出産入院料,,,,,,"1,734",873,517,426,518,424,468,732,,Delivery fees,,,,,,
1000P,80*01       ,            ,01,,441,,,,,他の入院料,,,,,,"11,303","11,507","11,624","10,902","11,472","10,900","11,242","11,149",,Other hospital charges,,,,,,
1000P,80*01       ,            ,01,,442,,,,,整骨(接骨)・鍼灸院治療代,,,,,,"2,055","1,952","2,157","2,360","2,298","2,380","2,046","2,378",,"Osteopathic, acupunctural & moxibustic services",,,,,,
1000P,80*01       ,            ,01,,443,,,,,マッサージ料金等(診療外),,,,,,"8,715","2,678","2,963","2,691","3,132","3,059","3,008","3,233",,(a),,,,,,
,,,,,,,,,,人間ドック等受信料,,,,,,,"5,876","5,278","5,629","5,784","6,216","2,890","2,784",,Fees for complete medical checkup etc.,,,,,,
1000P,80*01       ,            ,01,,443,,,,,他の保健医療サービス,,,,,,,,,,,,"3,112","3,124",,Other medical services,,,,,,
1000P,80*01       ,            ,01,,444,,,交通・通信,,,,,,,,"396,701","403,205","380,100","407,603","421,269","422,980","403,306","391,545",,Transportation & communication,,,,,,
1000P,80*01       ,            ,01,,445,,,,交通,,,,,,,"66,408","64,177","63,228","63,056","66,773","64,241","66,455","61,783",,Public transportation,,,,,,
1000P,80*01       ,            ,01,,446,,,,,鉄道運賃,,,,,,"23,790","23,138","23,396","22,905","24,183","23,217","25,683","23,284",,Railway fares,,,,,,
1000P,80*01       ,            ,01,,447,,,,,鉄道通学定期代,,,,,,"2,936","2,741","2,749","3,116","2,978","2,641","2,843","2,770",,"Students' season tickets, railway",,,,,,
1000P,80*01       ,            ,01,,448,,,,,鉄道通勤定期代,,,,,,"11,464","11,227","10,960","10,720","11,946","9,764","11,131","10,032",,"Commuters' season tickets, railway",,,,,,
1000P,80*01       ,            ,01,,449,,,,,バス代,,,,,,"4,054","4,250","4,299","4,116","4,365","4,096","3,954","3,833",,Bus fares,,,,,,
1000P,80*01       ,            ,01,,450,,,,,バス通学定期代,,,,,,768,676,622,552,526,626,615,652,,"Students' season tickets, bus",,,,,,
1000P,80*01       ,            ,01,,451,,,,,バス通勤定期代,,,,,,"2,453","1,701","1,177",965,"1,124","1,222","1,150","1,192",,"Commuters' season tickets, bus",,,,,,
1000P,80*01       ,            ,01,,452,,,,,タクシー代,,,,,,"6,771","6,964","6,657","6,441","6,644","6,522","6,382","6,006",,Taxi fares,,,,,,
1000P,80*01       ,            ,01,,453,,,,,航空運賃,,,,,,"5,879","6,283","6,152","6,280","6,725","6,945","6,056","5,073",,Airplane fares,,,,,,
1000P,80*01       ,            ,01,,454,,,,,有料道路料,,,,,,"7,329","6,323","6,407","7,194","7,374","8,285","7,768","7,971",,Highway fares,,,,,,
1000P,80*01       ,            ,01,,455,,,,,他の交通,,,,,,963,873,809,768,907,922,875,972,,Others,,,,,,
1000P,80*01       ,            ,01,,456,,,,自動車等関係費,,,,,,,"206,818","216,536","193,488","221,142","230,901","233,631","207,975","198,216",,Private transportation,,,,,,
1000P,80*01       ,            ,01,,457,,,,,自動車等購入,,,,,,"53,186","58,200","38,895","56,948","64,487","66,192","52,824","52,009",,Purchase of vehicles,,,,,,
1000P,80*01       ,            ,01,,458,,,,,,自動車購入,,,,,"51,845","57,616","37,219","55,371","62,527","65,054","51,980","50,983",,Automobiles,,,,,,
1000P,80*01       ,            ,01,,459,,,,,,自動車以外の輸送機器購入,,,,,"1,341",584,"1,676","1,577","1,960","1,138",844,"1,026",,Other vehicles,,,,,,
1000P,80*01       ,            ,01,,460,,,,,自転車購入,,,,,,"2,442","2,709","2,595","2,475","2,669","2,851","2,591","3,237",,Purchase of bicycles,,,,,,
1000P,80*01       ,            ,01,,461,,,,,自動車等維持,,,,,,"151,190","155,628","151,998","161,718","163,745","164,587","152,560","142,971",,Maintenance of vehicles,,,,,,
1000P,80*01       ,            ,01,,462,,,,,,ガソリン,,,,,"52,123","57,305","59,512","60,521","62,969","62,791","51,358","43,510",,Gasoline,,,,,,
1000P,80*01       ,            ,01,,463,,,,,,自動車等部品,,,,,"10,521","10,025","10,524","11,668","12,224","11,763","10,665","11,413",,Automotive parts,,,,,,
1000P,80*01       ,            ,01,,464,,,,,,自動車等関連用品,,,,,"8,960","9,225","6,516","8,869","9,047","9,884","7,989","7,487",,Articles related to private transportation,,,,,,
1000P,80*01       ,            ,01,,465,,,,,,自動車整備費,,,,,"15,995","15,153","13,964","16,015","15,163","16,628","16,282","16,808",,Automotive maintenance & repairs,,,,,,
1000P,80*01       ,            ,01,,466,,,,,,自動車以外の輸送機器整備費,,,,,658,781,617,632,678,624,796,721,,Vehicular maintenance & repairs (except cars),,,,,,
1000P,80*01       ,            ,01,,467,,,,,,年極・月極駐車場借料,,,,,"18,957","19,225","17,986","17,611","16,207","15,245","15,482","13,635",,"Yearly & monthly rent, for park",,,,,,
1000P,80*01       ,            ,01,,468,,,,,,他の駐車場借料,,,,,"2,700","2,579","2,365","2,486","2,579","2,710","2,684","2,821",,"Other rent, for park",,,,,,
